f1,f2,Q1,FoM1,S1,Q2,FoM2,S2
0.8725501,2.3905,110.35213,4036.2559,11.40537,4.0596943,20.887823,6.90003
0.8757,2.3935,100.242775,3504.8586,11.30891,5.673023,34.040096,6.920702
0.945,2.3725,39.26581,524.3337,11.324598,4.0596943,20.887823,6.8666716
0.88725,2.4535,39.703617,545.81525,11.343333,4.1552453,21.65946,6.863825
0.8715,2.3905,111.12652,4064.0935,11.378787,4.0596943,20.887823,6.9117827
0.88095003,2.4415,39.26581,524.3337,11.455287,4.34139,23.162779,6.86405
0.88095003,2.4445,39.26581,524.3337,11.470286,4.0596943,20.887823,6.864436
0.85679996,2.3695002,39.791126,549.9438,11.285211,4.720543,26.214298,6.852198
0.88725,2.4535,39.45759,533.68964,11.291368,4.080401,21.054764,6.853716
0.85679996,2.3695002,39.818848,551.3003,11.286884,4.7326756,26.312183,6.852307
0.88725,2.4415,39.430458,532.3958,11.324659,4.0596943,20.887823,6.87551
0.88725,2.4535,39.40303,531.02405,11.285872,4.093599,21.161133,6.8528953
0.8757,2.3964999,66.17134,1840.8864,11.318692,4.6087646,25.369558,6.928189
0.85679996,2.3695002,39.911007,555.7938,11.286846,4.7706003,26.618082,6.852535
0.87359995,2.3995001,113.03162,4135.8096,11.3235445,4.4990606,24.453983,6.894302
0.85785,2.3905,42.45413,682.83215,11.461686,4.0596943,20.887823,6.893836
0.87885,2.4385,63.456757,1705.075,11.295893,4.0596943,20.887823,6.8703375
0.87885,2.4355001,39.26581,524.3337,11.359389,5.9417267,36.076385,6.85985
0.85785,2.3755,39.58221,539.887,11.360128,4.2033467,22.04963,6.8727574
0.87359995,2.3875,102.50519,3622.8416,11.330527,5.044152,28.883661,6.898363
0.87359995,2.3875,109.41347,3963.465,11.3361635,4.2434006,22.384897,6.9184976
0.87359995,2.3785,87.76488,2902.2847,11.336868,6.587615,41.424744,6.8998184
0.87990004,2.4355001,39.26581,524.3337,11.349674,6.2561355,38.664806,6.8771677
0.85785,2.3815,39.489227,535.3535,11.390703,4.337134,23.136906,6.8868446
0.85679996,2.3695002,39.883102,554.4321,11.286526,4.7519555,26.467722,6.8524547
0.88725,2.4535,39.402252,530.9859,11.285794,4.0937643,21.162462,6.8528824
0.85679996,2.3755,40.76151,597.4454,11.309221,4.4701514,24.210037,6.877463
0.94395,2.3695002,39.26581,524.3337,11.286905,4.73663,26.34435,6.852627
0.8883,2.4505,39.26581,524.3337,11.338004,4.0596943,20.887823,6.8605514
0.87675005,2.4325001,77.447,2387.581,11.29421,4.0596943,20.887823,6.8747034
0.94395,2.3695002,39.26581,524.3337,11.290974,4.7949834,26.815264,6.8531876
0.88725,2.4475002,39.464012,534.0554,11.340144,4.0596943,20.887823,6.8623166
0.87359995,2.4025,112.96954,4127.518,11.310369,4.3095922,22.922207,6.9122777
0.94395,2.3695002,39.26581,524.3337,11.29393,4.8491087,27.25221,6.8537784
0.87675005,2.3935,39.26581,524.3337,11.461979,5.3148236,31.168196,6.9490237
0.87885,2.4355001,40.479225,583.6612,11.311394,5.519195,32.67708,6.8652945
0.94395,2.3695002,39.269352,524.50665,11.288703,4.7402,26.373636,6.853185
0.87675005,2.3964999,69.967384,2029.0635,11.333294,4.4285693,23.916315,6.963258
0.87359995,2.3815,111.938835,4113.797,11.403234,4.254291,22.470308,6.905798
0.87990004,2.4415,39.26581,524.3337,11.351179,4.0596943,20.887823,6.865738
0.8778,2.4025,83.29362,2678.4155,11.317411,4.0596943,20.887823,6.969663
0.94395,2.3695002,39.26581,524.3337,11.286241,4.730729,26.296747,6.852583
0.85679996,2.3695002,39.734386,547.1714,11.282753,4.6777244,25.868683,6.851599
0.8757,2.4025,39.26581,524.3337,11.364885,5.535786,32.87192,6.8959394
0.8883,2.4535,39.26581,524.3337,11.30541,4.0596943,20.887823,6.855458
0.85679996,2.3695002,39.90698,555.5973,11.286814,4.768691,26.602678,6.8525214
0.87359995,2.3875,84.45167,2738.3335,11.330737,4.643334,25.640923,6.9145207
0.85679996,2.3695002,39.917706,556.1281,11.289025,4.7889404,26.76621,6.8528404
0.85785,2.3815,39.374783,529.68317,11.3476925,4.320853,23.00347,6.8827143
0.8778,2.4355001,69.96996,2022.2098,11.291247,5.8806386,35.583355,6.8598366
0.88725,2.4325001,39.26581,524.3337,11.408812,4.337626,23.148632,6.907496
0.88725,2.4505,39.601913,540.76666,11.31135,4.0596943,20.887823,6.8560624
0.8757,2.3875,50.295166,1067.655,11.379289,4.3098526,22.930256,6.929774
0.87359995,2.4025,117.32136,4345.183,11.322013,4.931329,27.981165,6.9101434
0.88095003,2.4325001,39.26581,524.3337,11.430903,4.144942,21.581417,6.908835
0.85679996,2.3695002,39.827057,551.6951,11.285073,4.722292,26.228296,6.8520856
0.85679996,2.3695002,39.470055,534.2866,11.281196,4.648696,25.634445,6.85123
0.8778,2.4325001,85.31434,2772.2073,11.297024,4.371827,23.418121,6.88678
1.0353,2.5915,39.26581,524.3337,11.343507,4.152307,21.64078,6.9043427
0.88725,2.4445,39.533978,537.4978,11.347595,4.14658,21.589668,6.8653827
0.88725,2.4535,39.443314,532.99536,11.293558,4.0596943,20.887823,6.854722
0.87885,2.4385,104.88642,3729.163,11.301366,4.2244515,22.232363,6.926956
0.87359995,2.3905,56.0538,1349.0095,11.353844,4.0596943,20.887823,6.914285
0.8883,2.4505,39.26581,524.3337,11.33415,4.0596943,20.887823,6.8588467
0.85785,2.3845,39.26581,524.3337,11.373626,5.352295,31.35023,6.8775663
0.85785,2.3845,39.482174,534.9172,11.3153105,6.3529873,39.472492,6.88489
0.85679996,2.3695002,39.90767,555.63214,11.2871685,4.7676144,26.594067,6.8525915
0.945,2.3725,39.288162,525.42944,11.335774,4.0596943,20.887823,6.874567
0.945,2.3725,39.26581,524.3337,11.323602,4.0596943,20.887823,6.8651752
0.8883,2.4505,39.26581,524.3337,11.345637,4.0596943,20.887823,6.859654
0.88725,2.4475002,39.4077,531.2757,11.3173,4.0596943,20.887823,6.862961
0.93135,2.3725,39.275414,524.8043,11.332595,4.0596943,20.887823,6.876297
0.85785,2.3785,40.00628,560.7732,11.370098,6.618233,41.597965,6.8778987
0.8778,2.4355001,66.45952,1851.6313,11.295851,5.4644003,32.230804,6.8633475
0.85785,2.3785,39.26581,524.3337,11.295183,5.9411674,36.102898,6.872142
0.93135,2.3725,39.327877,527.37335,11.326123,4.0596943,20.887823,6.8741956
0.85679996,2.3695002,39.81112,550.9193,11.285482,4.719104,26.202602,6.852092
0.85785,2.3845,39.802216,550.69305,11.357074,6.244623,38.58453,6.881559
0.8778,2.4325001,39.26581,524.3337,11.384102,4.0596943,20.887823,6.8844347
0.87465,2.3964999,75.57669,2304.3865,11.335342,4.0596943,20.887823,6.9381394
0.8883,2.4505,39.26581,524.3337,11.327094,4.0596943,20.887823,6.858438
0.87359995,2.3815,113.54433,4196.553,11.411755,5.6356335,33.683006,6.896147
0.85679996,2.3695002,39.7775,549.27545,11.28377,4.69594,26.015665,6.8518095
0.8725501,2.3785,115.405975,4271.292,11.370096,6.460738,40.363964,6.890541
0.87359995,2.3815,111.63408,4095.1475,11.394128,4.3562407,23.298458,6.9035115
0.945,2.3725,39.26581,524.3337,11.317551,4.0596943,20.887823,6.8629236
0.87359995,2.4115,119.05944,4452.282,11.372858,4.0596943,20.887823,6.928418
0.85679996,2.3695002,39.911087,555.7978,11.286859,4.770722,26.619068,6.852537
0.85679996,2.3695002,39.50915,536.18726,11.277728,4.608023,25.306305,6.850726
0.85679996,2.3695002,39.90275,555.3919,11.2870865,4.768088,26.597857,6.852561
0.8715,2.3785,118.1743,4410.9136,11.377987,6.1110716,37.496998,6.879443
0.8883,2.4415,39.26581,524.3337,11.397429,4.0596943,20.887823,6.866237
0.87359995,2.3785,108.269,3918.373,11.365571,6.8213615,43.34768,6.9062495
0.88095003,2.4445,39.26581,524.3337,11.416022,4.118814,21.365196,6.863069
0.8778,2.4355001,65.72698,1815.4846,11.293104,5.461498,32.205795,6.8625107
0.87885,2.4385,39.26581,524.3337,11.311614,4.0596943,20.887823,6.859972
0.88095003,2.4445,39.26581,524.3337,11.419944,4.0596943,20.887823,6.8635097
0.87675005,2.4234998,78.21449,2430.1477,11.318507,4.0596943,20.887823,6.9761887
0.87675005,2.3905,39.26581,524.3337,11.440223,4.0596943,20.887823,6.917872
0.87675005,2.4325001,89.81765,2992.6814,11.29938,4.0596943,20.887823,6.867865
0.88935006,2.4445,39.487072,535.27936,11.417258,4.0596943,20.887823,6.864301
0.87885,2.4385,39.26581,524.3337,11.345177,4.0596943,20.887823,6.8621464
0.945,2.3725,39.26581,524.3337,11.313079,4.0596943,20.887823,6.859577
0.85679996,2.3695002,39.89474,554.99945,11.286509,4.761371,26.543613,6.8524523
0.8725501,2.3905,108.79678,3919.4985,11.299655,4.0596943,20.887823,6.909681
0.88935006,2.4445,39.325546,527.29565,11.438293,4.0596943,20.887823,6.8638897
0.8778,2.4325001,39.26581,524.3337,11.37332,4.653598,25.685389,6.865606
0.88725,2.4535,39.39341,530.58856,11.334575,4.0596943,20.887823,6.8612604
0.88935006,2.4475002,39.40472,531.1799,11.383667,4.0596943,20.887823,6.860779
0.85679996,2.3725,40.459995,582.65735,11.301518,4.0596943,20.887823,6.871486
0.8778,2.4355001,54.764153,1281.4069,11.303199,5.4425077,32.050385,6.8613825
0.88725,2.4535,39.412823,531.5026,11.287266,4.090046,21.132498,6.8531003
0.94395,2.3695002,39.309116,526.4459,11.288909,4.7840395,26.728298,6.8544827
0.8715,2.3845,109.84433,4009.9854,11.402301,6.2936716,38.951847,6.8715844
0.88725,2.4535,39.502056,535.8643,11.295568,4.069757,20.96896,6.8542533
0.94395,2.3695002,39.26581,524.3337,11.292674,4.8214016,27.028364,6.85332
0.87885,2.4355001,49.487793,1024.2218,11.313299,6.5910487,41.3516,6.870158
0.87465,2.3815,76.38736,2348.374,11.356422,4.7477374,26.489521,6.9127445
0.87465,2.3815,79.20564,2485.809,11.351595,4.5163083,24.606613,6.9147973
0.8883,2.4445,39.26581,524.3337,11.439981,4.0596943,20.887823,6.8647494
0.88725,2.4535,39.40662,531.19934,11.286389,4.0921783,21.149681,6.852983
0.85679996,2.3695002,39.934757,556.9618,11.289593,4.7983894,26.842497,6.8529577
0.85785,2.3905,42.0843,664.54047,11.467696,4.0596943,20.887823,6.9047613
0.88725,2.4535,39.466263,534.1146,11.292899,4.0728006,20.993498,6.8541007
0.88725,2.4535,39.442677,532.9608,11.28989,4.0843334,21.08646,6.8534975
0.8778,2.4295,39.26581,524.3337,11.354702,4.0596943,20.887823,6.871282
0.88725,2.4385,39.909256,556.31915,11.461186,4.250168,22.425713,6.862629
0.85679996,2.3695002,39.924435,556.45245,11.287915,4.7773666,26.672804,6.852726
0.87885,2.4355001,40.385727,579.1815,11.326547,6.5005317,40.72531,6.9022593
0.8715,2.3815,109.22656,3996.276,11.44617,4.731589,26.337696,6.8902946
0.88935006,2.4475002,39.455334,533.68585,11.39458,4.0596943,20.887823,6.861376
0.93135,2.3725,39.315365,526.7598,11.322794,4.0596943,20.887823,6.8716083
0.8778,2.4355001,115.03134,4216.033,11.280333,6.203903,38.18984,6.8590207
0.85785,2.3845,39.732483,547.21136,11.335374,6.0158443,36.73222,6.881814
0.94395,2.3695002,39.26581,524.3337,11.298704,4.8794813,27.497734,6.8543715
0.88725,2.4535,39.423702,532.03424,11.288716,4.0889215,21.123438,6.853214
0.94395,2.3695002,39.26581,524.3337,11.291073,4.7959538,26.823048,6.8531485
0.87990004,2.4415,39.26581,524.3337,11.382808,4.0596943,20.887823,6.864628
0.87359995,2.3935,81.627235,2593.0615,11.3007,4.6192117,25.444658,6.914762
0.8725501,2.3905,117.1658,4357.235,11.368538,4.0596943,20.887823,6.913655
0.8883,2.4355001,39.26581,524.3337,11.434755,7.307104,47.212555,6.8867145
0.85785,2.3845,39.376606,529.78394,11.366319,6.149228,37.818115,6.8837767
0.8715,2.3815,110.43446,4050.5137,11.431546,4.484018,24.332706,6.895733
0.85785,2.3845,39.462925,533.9668,11.307199,6.138873,37.733345,6.883466
0.94395,2.3695002,39.298374,525.9238,11.299585,4.9513335,28.080332,6.857097
0.87359995,2.3905,93.07857,3157.534,11.318734,4.0596943,20.887823,6.927855
0.94395,2.3695002,39.26581,524.3337,11.2935505,4.8423533,27.197805,6.85383
0.945,2.3725,39.26581,524.3337,11.331185,4.0596943,20.887823,6.865498
0.87885,2.4385,80.8278,2551.5156,11.289532,4.1586084,21.686504,6.8629575
0.94395,2.3695002,39.26581,524.3337,11.296692,4.9042,27.69737,6.854664
0.87675005,2.4025,41.899616,653.64014,11.348672,5.394893,31.782087,6.9258885
0.87675005,2.4234998,39.26581,524.3337,11.345885,4.0596943,20.887823,6.8862505
0.87359995,2.4025,112.842384,4122.74,11.313985,5.773197,34.830624,6.909433
0.8725501,2.3875,116.29183,4310.161,11.358815,5.116176,29.470564,6.899709
0.88725,2.4505,39.443935,533.0307,11.298691,4.0596943,20.887823,6.8557105
0.85785,2.3785,39.422104,531.98706,11.325163,6.1766195,38.017757,6.875944
0.88095003,2.4325001,39.26581,524.3337,11.386019,5.129318,29.581728,6.9027576
0.88725,2.4535,39.42082,531.89325,11.288234,4.088363,21.118937,6.8532276
0.88725,2.4535,39.40857,531.2946,11.286536,4.0921135,21.149162,6.8529897
0.8725501,2.3875,106.46059,3805.065,11.298668,4.415189,23.77209,6.8919144
1.02795,2.6365,39.944496,557.4889,11.303833,4.2575026,22.494034,6.8968472
0.8757,2.3905,56.75387,1384.2544,11.3628435,4.299517,22.84415,6.924492
0.87359995,2.3755,89.42512,2984.6155,11.340281,4.7959857,26.872047,6.902397
0.8883,2.4505,39.26581,524.3337,11.35079,4.0596943,20.887823,6.8596807
0.8883,2.4505,39.26581,524.3337,11.331024,4.0596943,20.887823,6.8578105
0.85679996,2.3695002,39.52661,537.03955,11.279019,4.637142,25.541231,6.851096
0.87990004,2.4355001,39.26581,524.3337,11.355915,7.0346737,45.063587,6.9015436
0.94395,2.3695002,39.26581,524.3337,11.301086,4.9278717,27.888704,6.855062
0.8757,2.3905,111.34431,4053.885,11.325296,4.135587,21.508339,6.938345
0.8725501,2.3935,112.48733,4103.677,11.309694,4.4761596,24.275267,6.907046
0.87885,2.4385,55.377014,1310.0752,11.288601,4.260595,22.509428,6.8608794
0.87465,2.3845,117.55675,4361.027,11.332206,5.3669915,31.536545,6.9157805
0.945,2.3725,39.3219,527.08527,11.341531,4.0596943,20.887823,6.878323
0.85679996,2.3695002,39.36945,529.38025,11.27415,4.5774293,25.059322,6.8500705
0.8715,2.3964999,109.36486,3980.8535,11.388044,4.0596943,20.887823,6.9212465
0.8725501,2.3755,106.27339,3801.7983,11.31489,4.4321823,23.908335,6.8886704
0.87885,2.4385,65.03196,1780.9879,11.288903,4.2586145,22.493763,6.862071
0.85679996,2.3725,40.354248,577.4926,11.301511,4.0596943,20.887823,6.8681436
0.88725,2.4535,39.40273,531.0092,11.285838,4.093691,21.16187,6.8528886
0.85679996,2.3695002,39.402195,530.9761,11.275992,4.583532,25.108702,6.8503704
0.87359995,2.3785,101.770096,3593.954,11.351558,7.021616,44.971153,6.904965
0.85785,2.3785,39.26581,524.3337,11.291048,5.608523,33.40677,6.8692074
0.88095003,2.4445,39.26581,524.3337,11.450712,4.0596943,20.887823,6.863866
0.87990004,2.4355001,39.26581,524.3337,11.387148,6.1518354,37.782825,6.8637
0.88095003,2.4415,39.26581,524.3337,11.399705,4.0596943,20.887823,6.864403
0.8778,2.4325001,39.26581,524.3337,11.39042,4.0854926,21.096422,6.87134
0.87359995,2.4025,84.01801,2710.5188,11.303612,5.7514434,34.687897,6.924412
0.945,2.3725,39.26581,524.3337,11.31982,4.0596943,20.887823,6.8660164
0.87359995,2.3785,105.226364,3766.4944,11.359375,7.0037704,44.830475,6.906078
0.87465,2.4205,112.90965,4117.596,11.292783,4.0596943,20.887823,6.9053054
0.94395,2.3695002,39.26581,524.3337,11.29229,4.8275228,27.078123,6.85372
0.8778,2.4295,65.120995,1787.8947,11.307278,4.0596943,20.887823,6.880871
0.88725,2.4535,39.47031,534.31146,11.292384,4.078038,21.035719,6.853836
0.8778,2.4325001,39.26581,524.3337,11.3769455,4.0596943,20.887823,6.882085
0.88725,2.4385,39.372787,529.5709,11.32316,4.572946,25.04392,6.88017
0.85679996,2.3695002,39.827076,551.6965,11.285227,4.723388,26.237144,6.852104
0.88725,2.4535,39.483387,534.9541,11.296422,4.059765,20.888395,6.8545165
0.88725,2.4535,39.435837,532.6295,11.292517,4.072546,20.991442,6.8538775
0.88725,2.4475002,39.69824,545.5611,11.347544,4.065659,20.935965,6.860399
0.87465,2.3845,121.579666,4561.1025,11.338773,5.6356125,33.72015,6.9136844
0.85785,2.3815,39.26581,524.3337,11.356702,4.0596943,20.887823,6.8822274
0.8757,2.4025,75.15781,2278.5918,11.308263,5.196846,30.089193,6.8757224
0.8725501,2.3875,116.93253,4334.383,11.341577,5.2070312,30.21723,6.9052405
0.85785,2.3845,39.777977,549.4478,11.337627,5.724363,34.368004,6.880351
0.8778,2.4385,108.04363,3875.5098,11.2802105,4.0596943,20.887823,6.86009
0.87465,2.3815,68.62674,1968.681,11.366698,4.4918256,24.402763,6.9071674
0.88935006,2.4475002,39.50355,536.1005,11.421804,4.0596943,20.887823,6.8630047
0.94395,2.3695002,39.26581,524.3337,11.297737,4.915949,27.79225,6.8547907
0.87675005,2.4325001,41.20463,619.5097,11.347696,4.9745903,28.34511,6.919747
0.93135,2.3815,39.289005,525.47833,11.395117,4.0596943,20.887823,6.8924937
0.87359995,2.3785,100.81587,3546.7798,11.350625,6.9727335,44.57227,6.904604
0.87675005,2.3995001,44.439606,778.7665,11.363815,5.3443832,31.472187,6.984335
0.85679996,2.3725,39.619286,541.5545,11.279028,4.0596943,20.887823,6.857201
0.87675005,2.4325001,104.88617,3736.1055,11.320971,4.0596943,20.887823,6.8995857
0.93135,2.3725,39.271446,524.6102,11.3419285,4.0596943,20.887823,6.880613
0.87465,2.3875,73.25508,2192.5364,11.34598,4.0596943,20.887823,6.935555
0.87885,2.4385,59.39442,1506.159,11.290032,4.0596943,20.887823,6.8629313
0.94395,2.3695002,39.26581,524.3337,11.290786,4.7990437,26.848272,6.8534656
0.88935006,2.4475002,39.406097,531.25867,11.397906,4.0596943,20.887823,6.862734
0.85679996,2.3725,39.762554,548.53687,11.279943,4.0596943,20.887823,6.8607063
0.88095003,2.4295,39.26581,524.3337,11.469277,4.0596943,20.887823,6.9054213
0.85679996,2.3725,39.963757,558.41925,11.301019,4.0596943,20.887823,6.8596354
0.8757,2.3995001,84.041466,2714.8774,11.316887,4.1703115,21.796309,6.9653316
0.87675005,2.4205,85.273605,2778.9504,11.332117,4.0596943,20.887823,6.9684606
0.8757,2.4234998,99.70082,3470.152,11.28372,4.0596943,20.887823,6.8804026
0.8725501,2.3995001,111.904,4072.901,11.303934,4.071024,20.97977,6.893445
0.88935006,2.4445,39.58425,540.1197,11.436221,4.2750154,22.626253,6.8623624
0.85785,2.3815,39.291363,525.5831,11.310677,4.0596943,20.887823,6.883305
0.8883,2.4505,39.26581,524.3337,11.320909,4.0596943,20.887823,6.8568645
0.88725,2.4445,39.48965,535.28015,11.31324,4.0596943,20.887823,6.865857
0.85679996,2.3695002,39.90455,555.48254,11.287905,4.775599,26.658497,6.852659
0.88725,2.4505,39.349495,528.4429,11.349975,4.0596943,20.887823,6.8650193
0.85679996,2.3695002,39.898945,555.2066,11.287116,4.767356,26.59194,6.852545
0.87465,2.3875,108.83204,3931.3127,11.326488,4.275865,22.650087,6.9206505
0.9324,2.3785,39.40518,531.20483,11.386327,6.5430546,41.047375,6.895233
0.88725,2.4355001,39.26581,524.3337,11.467218,6.9640307,44.451733,6.8918943
0.8725501,2.3964999,115.990135,4280.1987,11.322446,4.207352,22.091959,6.922645
0.85679996,2.3695002,39.45368,533.48376,11.276358,4.588093,25.145525,6.850475
0.88725,2.4535,39.423157,532.0089,11.290033,4.089763,21.130224,6.853277
0.94395,2.3695002,39.26581,524.3337,11.294531,4.859948,27.339758,6.853924
0.8883,2.4505,39.26581,524.3337,11.359817,4.0596943,20.887823,6.860252
0.8725501,2.3964999,118.618576,4430.292,11.3721895,4.0596943,20.887823,6.916114
0.85679996,2.3725,42.545696,685.6988,11.367719,4.0596943,20.887823,6.8710265
0.8778,2.4325001,114.75756,4214.9487,11.310416,4.7928634,26.853195,6.908992
0.87990004,2.4415,39.26581,524.3337,11.359615,4.0596943,20.887823,6.8640966
0.8725501,2.3785,113.344925,4162.9536,11.352934,6.5474253,41.071148,6.89174
0.945,2.3725,39.281948,525.1256,11.343364,4.0596943,20.887823,6.875888
0.88935006,2.4475002,39.36487,529.21106,11.374666,4.068447,20.958466,6.860266
0.87885,2.4385,39.26581,524.3337,11.319252,4.0596943,20.887823,6.8599696
0.88935006,2.4445,39.41168,531.55566,11.424781,4.315955,22.956768,6.862296
0.8725501,2.3845,115.439545,4294.039,11.42085,6.5377517,40.984234,6.8892145
0.94395,2.3695002,39.26581,524.3337,11.289411,4.7781577,26.679821,6.8533893
0.87359995,2.3845,101.36708,3566.5657,11.329003,6.1576414,37.90843,6.8916163
0.94395,2.3695002,39.29117,525.57214,11.301347,4.9877915,28.374228,6.8569393
0.85785,2.3785,39.26581,524.3337,11.306595,5.8963585,35.740856,6.872272
0.88935006,2.4475002,39.548046,538.28937,11.413235,4.0596943,20.887823,6.862287
0.93135,2.3725,39.40423,531.1093,11.321795,4.0596943,20.887823,6.872651
0.85679996,2.3695002,39.72929,546.9228,11.282668,4.6778975,25.870087,6.8516064
0.88725,2.4535,39.403957,531.06915,11.285998,4.093288,21.158625,6.8529143
0.87465,2.4145,78.55597,2444.4932,11.307382,6.6780887,42.21948,6.916703
0.8715,2.3845,108.043,3954.7456,11.491649,6.6661963,42.06739,6.901026
0.94395,2.3695002,39.26637,524.3611,11.289605,4.7988715,26.847532,6.85412
0.88935006,2.4475002,39.381283,530.0239,11.3820715,4.0596943,20.887823,6.8607054
0.8778,2.4234998,111.705475,4065.2886,11.309264,4.0596943,20.887823,6.961019
0.94395,2.3695002,39.26581,524.3337,11.299819,4.9597397,28.146328,6.855594
0.85679996,2.3695002,39.791897,549.9842,11.286235,4.718707,26.199472,6.852164
0.85679996,2.3695002,39.910378,555.76324,11.286866,4.770463,26.616978,6.8525367
0.87990004,2.4415,39.26581,524.3337,11.388514,4.0596943,20.887823,6.863826
0.8883,2.4505,39.26581,524.3337,11.317888,4.0596943,20.887823,6.859164
0.8725501,2.3815,107.57401,3867.165,11.319629,4.871833,27.487179,6.901196
0.85785,2.3785,39.26581,524.3337,11.4034605,7.091692,45.46317,6.8859377
0.8725501,2.3964999,110.4697,4004.621,11.308584,4.2166677,22.164879,6.9082847
0.8778,2.4325001,39.26581,524.3337,11.333892,4.9877324,28.384296,6.8654194
0.94395,2.3695002,39.26581,524.3337,11.305641,5.0600476,28.958736,6.8581824
1.02795,2.6395,39.626225,541.88556,11.275405,4.1573696,21.679049,6.8823953
0.87885,2.4385,39.26581,524.3337,11.335556,4.0596943,20.887823,6.8612094
0.88725,2.4505,39.49318,535.4596,11.318854,4.0596943,20.887823,6.8587813
0.88725,2.4535,39.424046,532.0523,11.290404,4.0829897,21.075624,6.8534346
0.87359995,2.3905,57.49672,1420.285,11.357832,4.1212783,21.387728,6.8949227
0.87675005,2.4295,67.96276,1925.5789,11.299568,4.0596943,20.887823,6.874179
0.94395,2.3695002,39.27232,524.6517,11.299592,4.93318,27.932215,6.855664
1.0185,2.4864998,39.26581,524.3337,11.278716,4.1491446,21.610111,6.8631372
0.88095003,2.4415,39.26581,524.3337,11.455478,4.3555293,23.27701,6.864155
0.8757,2.4025,63.61801,1716.0739,11.319663,4.463869,24.19577,6.944423
0.88725,2.4505,39.420506,531.92474,11.344041,4.0596943,20.887823,6.8654046
0.93345004,2.3815,39.499107,535.85693,11.403294,4.1108065,21.30385,6.9111876
0.87675005,2.4264998,50.758446,1086.3201,11.312639,7.469562,48.464607,6.8725595
0.88725,2.4535,39.425167,532.10516,11.288134,4.0886436,21.121199,6.853235
0.85679996,2.3695002,39.87308,553.9429,11.286332,4.7509995,26.459944,6.852379
0.87465,2.4115,127.4965,4840.915,11.3171015,4.0596943,20.887823,6.9078856
0.85679996,2.3695002,39.907253,555.61096,11.286927,4.7690997,26.605995,6.852546
0.8757,2.3995001,39.26581,524.3337,11.366907,4.6507516,25.701347,6.914539
0.8725501,2.3905,111.172485,4036.2004,11.301452,4.3075795,22.895788,6.882256
0.87990004,2.4415,53.00947,1195.6892,11.3031435,4.3785315,23.462667,6.863895
0.85785,2.3815,39.836613,552.3955,11.361004,5.277444,30.75695,6.8852415
0.8757,2.4025,82.43802,2638.476,11.325632,5.6487393,33.8703,6.9337854
0.85785,2.3845,39.577183,539.6059,11.339997,5.918162,35.93874,6.880904
0.85679996,2.3725,39.554504,538.3962,11.277489,4.0596943,20.887823,6.856369
0.85785,2.3815,39.338654,527.89026,11.298781,4.0596943,20.887823,6.8796644
0.87990004,2.4415,39.26581,524.3337,11.358704,4.0596943,20.887823,6.8649406
0.87675005,2.4205,39.26581,524.3337,11.391212,4.0596943,20.887823,6.968593
